name,Unnamed: 0,object,location,latitude,longitude,flow,id,median,vehicles,trucks,year
PRINCES FREEWAY EAST,7578.25,7785.63970588,170709.830882,-38.1412715441,146.127973721,8502.875,4411.89705882,11774.0441176,11479.7058824,1362.42647059,2015.0
PRINCES FREEWAY EAST BTW MCGREGOR ROAD & CARDINIA,11367.5,11368.5,171997.5,-38.0864185,145.4527835,15232.5,1680.0,27500.0,25000.0,2700.0,2015.0
PRINCES FREEWAY WEST,4553.49230769,5124.81538462,165837.753846,-37.9584393538,144.595289185,6349.4,6954.4,41369.2307692,38630.7692308,3853.84615385,2015.0
PRINCES HIGHWAY,8193.57142857,7579.75,169479.0,-37.9993380357,145.157114786,6936.92857143,3730.07142857,12835.7142857,11603.5714286,805.714285714,2015.0
PRINCES HIGHWAY BTW PRINCES FREEWAY RAMPS NEAR NAR NAR GOON ROAD,11369.5,11370.5,171999.5,-38.069922,145.56108,14848.0,1689.0,2700.0,2450.0,210.0,2015.0
PRINCES HIGHWAY EAST,7423.32352941,7760.44117647,169001.933824,-37.9763809485,146.554335919,8943.08088235,6109.01470588,9952.27941176,9385.66176471,805.367647059,2015.0
PRINCES HIGHWAY WEST,3600.05063291,3977.17721519,164417.582278,-38.2483508354,142.816762848,4151.78481013,7016.03797468,3700.37974684,3925.69620253,532.53164557,2015.0
PRINCES HIGHWAY WEST RAMP(S),11456.0,11457.0,172220.0,-38.051555,144.397689,15529.0,1926.0,23000.0,25000.0,3000.0,2015.0
PRINCES STREET,7521.83333333,6832.33333333,167701.5,-37.9014320833,145.309030583,7323.41666667,5224.5,15875.0,14925.0,1222.5,2015.0
PRINCES WAY,7317.1875,6907.4375,167635.6875,-38.1424983125,145.883291875,7024.25,4741.5,7893.75,8362.5,797.5,2015.0
PRINCESS STREET,7611.5,7451.75,168375.5,-37.799671,145.030194,7609.25,5764.5,14750.0,13000.0,872.5,2015.0
PRINCESS WAY,7900.5,7172.9,167989.1,-38.1073026,145.8401913,6903.5,4733.6,5250.0,5550.0,465.0,2015.0
PRIORS ROAD,6847.0,8348.0,169331.5,-37.888242,145.406268,10680.0,8570.0,3800.0,3500.0,250.0,2015.0
PROSPECT HILL ROAD,6143.5,7233.75,168443.0,-37.829415,145.067918,10788.5,8572.0,5700.0,5100.0,,2015.0
PUCKLE STREET,5214.5,6215.5,167444.5,-37.766843,144.922137,10386.5,8574.0,3700.0,3400.0,,2015.0
PUNT ROAD,4342.0,3439.92857143,164048.107143,-37.8373841786,144.986574143,5192.0,1664.85714286,23000.0,20714.2857143,717.857142857,2015.0
PURNELL ROAD,6333.0,8334.0,169944.5,-38.074764,144.363709,10274.5,8575.0,2000.0,2100.0,150.0,2015.0
PURVES ROAD,8840.75,10681.0,171591.75,-38.3885035,144.955829,10483.25,8576.5,547.5,495.0,32.5,2015.0
PYKE STREET,6471.0,4972.0,165114.5,-36.769386,144.281714,6069.5,3495.0,5400.0,5750.0,635.0,2015.0
PYRENEES HIGHWAY,9447.4,8428.36,169862.52,-37.107727,143.96468932,9494.08,1630.52,2123.6,2259.6,314.8,2015.0
QUEEN STREET,7035.0,7317.72222222,168419.944444,-37.7737465556,144.902962722,8694.16666667,6303.88888889,6783.88888889,6429.44444444,388.0,2015.0
QUEENS AVENUE,6538.16666667,8372.5,169674.333333,-37.9032323333,145.079800333,10616.6666667,8584.0,7300.0,6550.0,823.333333333,2015.0
QUEENS PARADE,7434.71428571,6583.64285714,167528.428571,-37.788674,144.989661571,7039.64285714,4572.71428571,8707.14285714,7742.85714286,403.571428571,2015.0
QUEENS ROAD,9814.8,10044.3333333,171388.466667,-37.8383608667,145.101702267,12693.8666667,3943.2,27361.3333333,24750.6666667,1371.81818182,2015.0
QUEENS WAY,8393.5,8394.5,169712.5,-37.8562415,144.98783,9904.5,6316.0,32500.0,29500.0,905.0,2015.0
QUEENSBERRY STREET,7053.77272727,8603.45454545,169786.454545,-37.8038304545,144.956645364,10605.5,8591.0,6131.81818182,5509.09090909,,2015.0
QUEENSBRIDGE STREET,5269.5,6937.16666667,168269.0,-37.8225026667,144.960953667,10509.3333333,8598.0,10700.0,9500.0,1233.33333333,2015.0
QUEENSCLIFF ROAD,5612.9375,3613.9375,164337.6875,-38.2216991875,144.523315875,4798.5,1103.0,7531.25,8025.0,432.5,2015.0
QUEENSCLIFF-PORTARLINGTON ROAD,9403.0,7904.0,169018.5,-38.260458,144.609344,5555.0,2820.0,1100.0,1150.0,85.0,2015.0
RACECOURSE ROAD,3906.0,4124.85,164735.65,-37.8175085,144.9909454,4515.85,7499.9,15525.0,13925.0,797.5,2015.0
RADOVICK STREET,3656.0,4657.0,165813.0,-38.431888,145.823656,7203.5,4874.0,1250.0,1350.0,100.0,2015.0
RAGLAN PARADE,2511.75,3762.75,164087.625,-38.369327125,142.470712,3968.875,7039.5,7237.5,7650.0,845.0,2015.0
RAGLAN ROAD,6743.0,7083.25,167934.75,-38.1031005,147.1056225,7132.75,4811.5,1500.0,1600.0,65.0,2015.0
RAGLAN STREET,7415.75,7166.75,168694.5,-37.7202045,145.6156205,8235.0,5826.0,2750.0,2925.0,252.5,2015.0
RAILWAY AVENUE,9940.5,10667.6666667,172518.666667,-37.080697,144.12665,13179.3333333,3972.0,2071.66666667,1915.0,140.0,2015.0
RAILWAY PARADE,5456.83333333,6957.83333333,168135.833333,-37.9525286667,145.156317333,10097.0,8605.0,2896.66666667,2616.66666667,422.5,2015.0
RAILWAY PLACE,6026.83333333,4920.66666667,165119.333333,-36.4945656667,144.608489,5802.66666667,2624.66666667,1816.66666667,1916.66666667,328.333333333,2015.0
RAILWAY TERRACE,4876.66666667,6544.33333333,167674.333333,-38.1456506667,144.357045,9137.33333333,8607.66666667,3100.0,3300.0,240.0,2015.0
RAINBOW-BEULAH-BIRCHIP ROAD,6972.75,7473.75,169544.25,-35.921432,142.18076,6034.0,3425.0,32.5,32.5,2.5,2015.0
RALEIGH ROAD,10409.875,10044.75,171789.375,-37.7694785,144.8936825,11797.75,4058.0,14125.0,12725.0,377.5,2015.0
RANCEBY ROAD,7810.0,7263.33333333,167820.666667,-38.3481013333,145.779372167,6692.66666667,4861.0,386.666666667,410.0,46.6666666667,2015.0
RANFURLY WAY,5702.5,5203.5,165391.5,-34.177623,142.107865,5934.5,3760.0,2600.0,2700.0,130.0,2015.0
RATHDOWNE STREET,8442.875,10033.125,171120.125,-37.800928,144.9699215,10507.875,8610.75,11250.0,10200.0,1300.0,2015.0
RATHMINES ROAD,8116.5,7296.0,167304.0,-37.820601,145.052065,5930.5,3742.0,4350.0,3900.0,250.0,2015.0
RAYHUR STREET,4323.0,6324.0,167605.5,-37.937047,145.137456,10477.0,8614.0,550.0,500.0,60.0,2015.0
RED HILL ROAD,5083.0,6084.0,167429.75,-38.3694675,145.0415105,10416.5,8615.5,920.0,830.0,55.0,2015.0
REES ROAD,6564.0,8565.0,169852.0,-37.706448,144.564081,10258.5,8617.0,4050.0,3650.0,260.0,2015.0
REGENT STREET,8021.66666667,8748.83333333,170410.0,-37.9468763333,144.074614667,8647.66666667,6851.0,3421.66666667,3081.66666667,45.0,2015.0
REMINGTON DRIVE,8185.5,9525.75,170445.5,-38.03210275,145.22845925,10585.75,8620.5,6300.0,5700.0,720.0,2015.0
RESERVE ROAD,4750.75,6251.75,167461.25,-37.964957,145.0370625,10426.0,8624.5,6400.0,5700.0,730.0,2015.0
RESERVOIR ROAD,7025.0,8115.25,168568.5,-37.495211,144.2741315,8703.75,6143.5,4400.0,4650.0,342.5,2015.0
REYNARD STREET,8170.83333333,9624.16666667,171199.666667,-37.7464316667,144.944068667,10550.6666667,8628.0,2616.66666667,2333.33333333,,2015.0
REYNOLDS PARADE,8391.5,10892.5,171595.5,-37.74227,144.93968,10596.0,8630.0,6850.0,6100.0,780.0,2015.0
REYNOLDS ROAD,8347.5,8937.75,176495.0,-37.76407325,145.17201175,7554.125,5228.25,10300.0,9350.0,707.5,2015.0
RHODES PARADE,5879.25,5880.25,167096.75,-37.715539,144.9278305,7260.25,4951.5,11000.0,9900.0,640.0,2015.0
RHYLL-NEWHAVEN ROAD,6221.5,8222.5,169805.0,-38.483359,145.281758,10743.5,8635.0,460.0,490.0,55.0,2015.0
RICHARD ROAD,8962.5,10142.0,171949.0,-37.694915,144.5714,10595.0,8636.0,1300.0,1200.0,,2015.0
RIDDELL ROAD,7822.375,6948.375,168119.75,-37.5255285,144.6969035,6080.375,3832.5,5600.0,5075.0,273.75,2015.0
RIDGE ROAD,6533.25,3784.25,163601.75,-37.827782,145.3569875,4896.25,1739.5,7800.0,7000.0,580.0,2015.0
RIDGWAY STREET,2542.0,1543.0,161873.5,-38.401052,146.158651,4182.0,4136.0,2700.0,2850.0,320.0,2015.0
RILEY STREET,7621.5,8622.5,168916.25,-36.94181125,144.17910875,7251.0,4919.0,4407.5,4692.5,355.0,2015.0
RINGWOOD BYPASS,3386.0,2637.0,163006.25,-37.810647,145.231514,4152.5,4721.5,15100.0,13775.0,737.5,2015.0
RINGWOOD STREET,8841.25,10681.5,171649.0,-37.810659,145.2273315,10421.0,8637.5,6300.0,5650.0,720.0,2015.0
RIVER ROAD,7624.25,6964.5,167882.25,-36.522164,145.3132765,7584.25,5193.0,1625.0,1725.0,392.5,2015.0
RIVER STREET,6307.0,7397.25,168430.5,-37.808044,145.0073345,10596.75,8639.5,2140.0,1967.5,140.0,2015.0
RIVERSDALE ROAD,7489.44444444,7014.22222222,167735.611111,-37.8326426667,145.068091889,6239.44444444,3839.0,9066.66666667,8327.77777778,442.222222222,2015.0
ROBERTS STREET,5168.5,6169.5,167508.5,-37.805852,144.870696,10788.5,8642.0,7000.0,6300.0,,2015.0
ROBERTSON STREET,5577.0,6578.0,167206.5,-37.485444,144.587997,6175.5,3545.0,4800.0,5100.0,275.0,2015.0
ROBINSON ROAD,6284.5,8285.5,169952.0,-37.987201,145.32898,10597.5,8643.0,2150.0,1950.0,140.0,2015.0
ROBINSON STREET,5406.5,7407.5,168348.0,-37.302449,145.2141515,9336.75,7905.5,1027.5,997.5,130.0,2015.0
ROBINSONS ROAD,9523.15384615,10073.5384615,171761.230769,-38.0310682308,145.009604462,12201.3076923,6216.30769231,3923.07692308,3538.46153846,449.230769231,2015.0
ROBINVALE HIGHWAY,6183.5,7684.5,168451.0,-34.653025,142.831786,9265.0,6723.0,1000.0,1100.0,160.0,2015.0
ROBINVALE ROAD,4574.5,6575.5,166513.0,-34.6018505,142.78039,8800.0,6722.0,635.0,675.0,95.0,2015.0
ROBINVALE-SEA LAKE ROAD,6065.5,4566.5,165316.0,-34.703377,142.7938,6419.5,3504.0,245.0,260.0,45.0,2015.0
ROCHFORD ROAD,8826.5,6327.5,167563.5,-37.315605,144.643722,6148.5,3407.0,460.0,490.0,45.0,2015.0
ROHS ROAD,6256.5,6257.5,167166.5,-36.742812,144.31626,6198.5,3658.0,1400.0,1500.0,180.0,2015.0
ROKEWOOD-SHELFORD ROAD,5862.0,5863.0,166766.0,-37.943631,143.85756,5965.5,3122.0,440.0,465.0,95.0,2015.0
ROKEWOOD-SKIPTON ROAD,7785.0,6964.5,167093.5,-37.860781,143.651012,6325.5,3518.0,350.0,370.0,105.0,2015.0
ROOKS ROAD,5169.5,6170.5,167511.5,-37.827565,145.185727,10003.5,8651.0,3250.0,2950.0,,2015.0
ROSAMOND ROAD,8265.5,9718.83333333,171185.333333,-37.7791026667,144.884845333,10688.3333333,8653.33333333,7616.66666667,6850.0,871.666666667,2015.0
ROSANNA ROAD,7069.5,5570.5,167258.0,-37.746526,145.071447,4816.0,1398.0,21500.0,19500.0,770.0,2015.0
ROSEBROOK ROAD,1682.0,1683.0,161776.0,-38.378183,142.229809,3664.5,6989.0,3100.0,3300.0,450.0,2015.0
ROSEDALE-HEYFIELD ROAD,9656.5,9336.0,170107.0,-38.084588,146.77169,6943.5,4606.0,395.0,420.0,65.0,2015.0
ROSEDALE-LONGFORD ROAD,5635.0,5136.0,165696.5,-38.162708,146.9381385,7254.5,4708.0,450.0,475.0,90.0,2015.0
ROSEHILL ROAD,9091.0,10270.5,171852.0,-37.747852,144.8812,10791.5,8656.0,3600.0,3200.0,410.0,2015.0
ROSLYN ROAD,6871.0,8372.0,169245.0,-38.173955,144.330483,10792.5,8657.0,3300.0,3500.0,250.0,2015.0
ROSS STREET,4550.33333333,5884.66666667,166712.833333,-36.9059893333,145.109113,7572.16666667,5655.66666667,3116.66666667,2950.0,406.666666667,2015.0
ROSSBRIDGE-STREATHAM ROAD,8529.0,7530.0,169403.5,-37.595642,142.947626,5802.0,3200.0,85.0,90.0,20.0,2015.0
ROSSITER ROAD,6952.875,7418.125,168758.5,-38.20141,145.4865085,7334.375,5120.0,2800.0,2487.5,286.25,2015.0
ROUGHEAD STREET,2858.25,3109.25,164159.75,-38.47277725,145.94871725,4126.75,4086.5,4075.0,4275.0,587.5,2015.0
ROWANS ROAD,5131.25,6132.25,167514.75,-37.944856,145.0515185,10591.75,8659.5,4650.0,4200.0,,2015.0
ROWSLEY-EXFORD ROAD,5034.5,6035.5,167396.0,-37.742493,144.512451,9961.0,8420.0,3800.0,3500.0,250.0,2015.0
ROYAL PARADE,6073.5,6474.5,167232.5,-37.7906988,144.9586642,8321.7,6217.0,13400.0,12100.0,807.0,2015.0
RRHYLL-NEWHAVEN ROAD,13808.5,13166.5,175601.5,-38.46611,145.297069,15178.5,1845.0,460.0,490.0,55.0,2015.0
RUFUS STREET,6537.5,8538.5,169908.0,-37.648736,145.027916,10267.5,8661.0,3800.0,3500.0,250.0,2015.0
RUNNING CREEK ROAD,9616.0,9295.5,170027.5,-36.56017,147.004224,6915.0,4435.0,220.0,235.0,25.0,2015.0
RUSDEN STREET,9138.75,10318.25,171825.5,-37.886398,144.998764,10507.25,8662.5,6300.0,5700.0,720.0,2015.0
RUSHALL CRESCENT,9110.0,10289.5,171853.0,-37.784257,144.991359,11056.0,8664.0,2500.0,2300.0,,2015.0
RUSHWORTH-TATURA ROAD,7892.75,7233.0,168753.5,-36.5424035,145.0605905,6527.25,4163.5,515.0,545.0,30.0,2015.0
RUSSELL ROAD,6890.5,8391.5,169247.0,-37.777993,145.451359,10269.0,8666.0,3800.0,3500.0,250.0,2015.0
RUSSELL STREET,6130.58333333,7328.0,168542.083333,-37.6380943333,144.852671,9675.33333333,7806.33333333,10141.6666667,9425.0,545.0,2015.0
RUTHERGLEN-SPRINGHURST ROAD,7016.83333333,5517.83333333,166278.0,-36.1624285,146.4752735,5839.5,3421.0,310.0,330.0,40.0,2015.0
RUTHERGLEN-WAHGUNYAH ROAD,4361.0,6112.0,166799.75,-36.0348045,146.423873,6733.5,4264.5,1875.0,2000.0,197.5,2015.0
RUTHVEN STREET,8982.0,10161.5,171953.0,-37.730121,145.064544,10604.5,8672.0,5400.0,4900.0,620.0,2015.0
RYAN ROAD,8001.25,9341.5,170551.5,-38.0704655,145.515369,10355.75,8673.5,3800.0,3500.0,250.0,2015.0
RYANS ROAD,8899.0,8900.0,170317.5,-37.680425,145.144081,7588.5,4946.0,6200.0,5600.0,460.0,2015.0
RYE OCEAN BEACH ROAD,7290.5,8927.2,169721.0,-38.391969,144.8174458,9663.3,7712.0,2760.0,2450.0,175.0,2015.0
RYRIE STREET,7657.0,6028.37037037,166783.962963,-38.1520955556,144.369634444,5321.48148148,2796.14814815,10792.5925926,11222.2222222,1129.25925926,2015.0
SAGES ROAD,5696.5,5197.5,165696.0,-38.196802,145.140939,7423.0,5139.0,5300.0,4800.0,285.0,2015.0
SAILORS GULLY ROAD,9446.5,9126.0,169860.5,-36.708239,144.241931,6570.0,4116.0,1300.0,1400.0,205.0,2015.0
SALE ROAD,4593.0,5653.5,166328.666667,-38.033407,147.022504667,6883.16666667,4611.0,3133.33333333,3333.33333333,310.0,2015.0
SALE-HEYFIELD ROAD,7432.5,6612.0,168023.0,-38.047722,146.948842,8534.0,6042.0,1400.0,1500.0,255.0,2015.0
SALE-SEASPRAY ROAD,10084.75,9585.75,184884.0,-38.2408275,147.1248945,5354.5,1855.0,952.5,1012.5,107.5,2015.0
SALISBURY ROAD,8168.5,8348.0,169354.5,-38.00702,145.426473,11059.5,8675.0,1150.0,1050.0,70.0,2015.0
SALMON STREET,5581.16666667,6915.5,168268.333333,-37.9876213333,145.013027,10176.5,8678.0,4433.33333333,4033.33333333,446.666666667,2015.0
SAND ROAD,9035.0,8547.83333333,169367.833333,-38.098769,145.772911,7323.66666667,4901.0,1250.0,1333.33333333,145.0,2015.0
SANDHURST ROAD,8423.0,7424.0,169618.5,-36.730493,144.262973,6159.0,3631.0,6150.0,6500.0,325.0,2015.0
SANDY POINT ROAD,7875.7,9083.8,170465.8,-38.3778968,145.1491666,10469.9,8683.0,691.0,620.0,40.0,2015.0
SANDY ROAD,6288.5,8289.5,169956.0,-38.417954,144.842403,10752.5,8680.0,3800.0,3500.0,250.0,2015.0
SASSAFRAS CREEK ROAD,6413.83333333,7474.33333333,169004.833333,-37.8730373333,145.364741667,10536.3333333,5797.33333333,3800.0,3500.0,250.0,2015.0
SAUNDERS ROAD,11393.0,11394.0,172449.0,-37.4731675,144.6141055,15671.0,2382.5,3800.0,4000.0,285.0,2015.0
SAYERS ROAD,8629.8,7766.5,169489.7,-37.8512938,144.7172751,6563.9,4290.0,8800.0,8020.0,414.0,2015.0
SCENIC ROAD,9127.5,8807.0,170369.0,-38.150191,144.314354,7798.0,5951.0,3250.0,3450.0,105.0,2015.0
SCHOOL ROAD,8056.5,9396.75,170562.0,-37.919999,145.4019035,10801.0,8689.5,3800.0,3500.0,250.0,2015.0
SCHUTT STREET,7769.0,7948.5,169457.0,-37.836325,144.881472,10897.5,8691.0,6300.0,5700.0,720.0,2015.0
SCORESBY ROAD,8023.5,7417.33333333,167744.5,-37.8672463333,145.262914333,6595.16666667,4274.0,9783.33333333,9116.66666667,581.666666667,2015.0
SCOTCHMER STREET,5602.83333333,6937.16666667,168299.666667,-37.7834598333,144.984784833,10236.8333333,8693.0,3483.33333333,3150.0,,2015.0
SCOTIA STREET,8023.0,7024.0,168307.5,-37.768267,144.905647,7441.5,4773.0,5800.0,5200.0,330.0,2015.0
SCOTT STREET,7265.0,6766.0,168447.333333,-37.6025463333,143.965924667,6779.66666667,4368.0,445.0,465.0,48.3333333333,2015.0
SEA LAKE ROBINVALE ROAD,8016.0,7850.33333333,173903.333333,-34.7104723333,142.795706667,5859.0,2902.0,1743.33333333,1861.66666667,281.666666667,2015.0
SEA LAKE-PATCHEWOLLOCK ROAD,2962.5,4963.5,165338.5,-35.387591,142.598892,6219.5,3752.0,30.0,30.0,10.0,2015.0
SEA LAKE-ROBINVALE ROAD,7846.5,8347.5,169792.0,-35.288134,142.931619,6268.5,4031.0,60.0,65.0,10.0,2015.0
SEA LAKE-SWAN HILL ROAD,8068.0,7069.0,167832.0,-35.476409,143.205843,6468.0,4039.0,405.0,425.0,40.0,2015.0
SEA LAKE-ULTIMA-SWAN HILL ROAD,8287.0,7288.0,168029.5,-35.33983,143.540508,6561.0,4040.0,1750.0,1900.0,205.0,2015.0
SEABEACH PARADE,6982.5,6483.5,168117.0,-38.095998,144.372516,7592.5,5924.0,2200.0,2350.0,290.0,2015.0
SEABY STREET,7185.5,7365.0,167239.5,-37.058444,142.772082,6486.0,3715.0,2250.0,2400.0,220.0,2015.0
SEAFORD ROAD,7179.83333333,6430.83333333,167587.583333,-38.1096121667,145.140170667,5806.33333333,3390.83333333,9033.33333333,8100.0,518.333333333,2015.0
SEBIRE AVENUE,6342.5,8343.5,169906.5,-37.775144,145.434919,9824.0,8695.0,3800.0,3500.0,250.0,2015.0
SELBY-AURA ROAD,8372.33333333,9659.0,171029.166667,-37.921853,145.394475,10627.3333333,8697.0,3800.0,3500.0,250.0,2015.0
SEPARATION STREET,8508.06666667,9290.0,172959.333333,-37.9750584,144.614814067,11607.2,5918.4,3766.66666667,3760.0,508.666666667,2015.0
SERPENTINE ROAD,8273.5,7274.5,167887.0,-36.599003,143.93807,6265.5,4098.0,610.0,650.0,175.0,2015.0
SERVICE STREET,8862.75,8203.0,169140.0,-37.5630415,145.7062885,6563.5,4340.0,1932.5,2055.0,105.0,2015.0
SERVICETON NORTH-TELOPEA DOWNS ROAD,5730.5,5731.5,166189.5,-36.230284,140.99769,8081.0,6075.0,20.0,20.0,0.0,2015.0
SETTLEMENT ROAD,4380.17647059,5129.05882353,165738.411765,-38.0063485294,144.588898588,5495.23529412,6315.64705882,11776.4705882,11982.3529412,1161.76470588,2015.0
SEVENTH STREET,8121.75,6122.75,167113.75,-34.18758425,142.16920125,5108.25,2135.0,5175.0,5475.0,605.0,2015.0
SEYMOUR GROVE,9212.5,8892.0,171003.0,-37.835808,145.059043,8392.0,6246.0,7150.0,6450.0,415.0,2015.0
SEYMOUR-TOOBORAC ROAD,5654.9,6227.3,166655.1,-37.0269996,145.0692474,6451.2,4179.2,2810.0,2990.0,252.0,2015.0
SHAKESPEARE STREET,2217.375,2843.375,163138.75,-38.2003575,146.535867375,3939.375,3866.5,4937.5,5225.0,278.75,2015.0
SHANDS ROAD,8263.83333333,9717.16666667,171257.333333,-38.401521,144.996935333,10542.5,8704.0,3800.0,3500.0,250.0,2015.0
SHANNON AVENUE,7420.5,7448.25,168218.9375,-38.1492051875,144.334468063,6931.3125,4668.5,9012.5,9543.75,1135.625,2015.0
SHARPS ROAD,7718.25,7094.25,168846.125,-37.70717175,144.870002125,5563.625,3017.5,9025.0,8162.5,861.25,2015.0
SHAWS ROAD,8235.5,10736.5,171554.5,-37.889046,144.652917,11069.0,8706.0,4000.0,3600.0,,2015.0
SHELFORD-BANNOCKBURN ROAD,7321.5,4822.5,165020.0,-38.030434,144.071977,5519.0,3108.0,1900.0,2000.0,245.0,2015.0
SHELL PARADE,7716.75,6896.25,168136.5,-38.0670285,144.39037225,7971.75,5922.5,1500.0,1600.0,240.0,2015.0
SHELL ROAD,6484.66666667,7545.16666667,168968.333333,-38.2616136667,144.558662,10682.5,8709.5,4300.0,4500.0,350.0,2015.0
SHELLEY-WALWA ROAD,7513.0,4514.0,164861.5,-36.077876,147.642473,5014.0,1598.0,35.0,40.0,10.0,2015.0
SHERBOURNE ROAD,7022.5,8583.0,169826.5,-37.712117,145.126667333,9402.83333333,7456.66666667,9533.33333333,8400.0,680.0,2015.0
SHERBROOKE ROAD,7772.0,7951.5,169463.5,-37.878839,145.358636,10711.5,8716.0,3800.0,3500.0,250.0,2015.0
SHIELS TERRACE,9436.5,9437.5,171086.0,-37.584506,141.411442,9145.5,7076.0,1800.0,1900.0,270.0,2015.0
SHOREHAM ROAD,6149.5,7195.125,168611.625,-38.390715,145.02519175,10533.625,8718.5,920.0,830.0,55.0,2015.0
SHORT STREET,8183.5,7363.0,167669.0,-37.205935,145.058837,7203.0,4484.0,2050.0,2150.0,180.0,2015.0
SHRIVES ROAD,8195.25,8285.5,169794.5,-38.028744,145.2974495,8014.5,1594.0,8075.0,7275.0,440.0,2015.0
SILKWOOD WAY,13076.5,13756.0,176251.5,-37.925885,145.252249,15963.0,2458.0,4500.0,4000.0,,2015.0
SILVERBAND ROAD,7128.5,4629.5,165031.5,-37.183643,142.508627,4873.0,2746.0,25.0,25.0,0.0,2015.0
SILVERMINES ROAD,9401.5,9402.5,171187.5,-36.609744,143.253426,9335.0,7136.0,620.0,650.0,55.0,2015.0
SIMS STREET,11204.0,11205.0,172580.0,-37.801602,144.9104,15804.0,2345.0,2100.0,1900.0,,2015.0
SIMSON STREET,6014.5,4515.5,165871.0,-37.047502,143.818105,4615.75,1126.5,1375.0,1450.0,247.5,2015.0
SIR JOHN MONASH DRIVE,4289.0,7290.0,168245.0,-37.878,145.04602,7396.0,8722.0,6000.0,5400.0,680.0,2015.0
SKENES CREEK ROAD,5971.0,5472.0,166210.25,-38.699063,143.715129,5688.25,2881.5,497.5,525.0,55.0,2015.0
SKIPTON ROAD,8527.0,7528.0,169399.5,-37.558144,143.3643,5539.5,3184.0,415.0,445.0,175.0,2015.0
SKIPTON STREET,6975.66666667,7143.33333333,168855.666667,-37.574427,143.846330333,9383.16666667,6865.0,8733.33333333,9216.66666667,591.666666667,2015.0
SKIPTON-GEELONG ROAD,8031.0,7032.0,167970.5,-37.686601,143.370191,6353.0,3515.0,365.0,390.0,95.0,2015.0
SKYE ROAD,10003.0,11194.4444444,173095.555556,-38.1371272222,145.157890778,13546.0,4602.77777778,5211.11111111,4666.66666667,597.777777778,2015.0
SLADEN STREET,5873.5,6713.75,168140.75,-38.112714,145.280093,7613.0,5164.5,12500.0,11325.0,700.0,2015.0
SMITH STREET,5527.5,6778.5,168113.625,-37.7997485,144.9841345,10589.375,8728.5,5450.0,4900.0,625.0,2015.0
SMITHFIELD ROAD,3475.0,4976.0,165679.5,-37.791463,144.919178,3987.75,8281.5,15725.0,14225.0,487.5,2015.0
SNEYDES ROAD,9208.0,10387.5,171855.5,-37.897463,144.729101,10908.5,8731.0,4800.0,4300.0,310.0,2015.0
SNOWY RIVER ROAD,7384.5,4885.5,164867.5,-36.964402,148.318879,4837.0,1659.0,10.0,10.0,0.0,2015.0
SOLDIERS ROAD,9006.0,10185.5,171960.0,-38.052628,145.357123,10880.5,8732.0,4150.0,3700.0,265.0,2015.0
SOMERTON ROAD,8428.33333333,8913.44444444,170677.0,-37.634334,144.876183444,9387.88888889,6926.44444444,10066.6666667,9100.0,652.222222222,2015.0
SOMERVILLE ROAD,7609.05555556,8522.72222222,169637.444444,-37.8114634444,144.871109333,8848.05555556,6805.33333333,5861.11111111,5255.55555556,907.222222222,2015.0
SOUTH BEACH ROAD,5808.5,6976.16666667,168143.0,-38.368988,145.174398667,10663.5,8744.0,3800.0,3500.0,250.0,2015.0
SOUTH GIPPSLAND FREEWAY,5017.66666667,4129.77777778,164444.666667,-38.0109014444,145.250370111,6202.77777778,4460.44444444,35222.2222222,31555.5555556,2922.22222222,2015.0
SOUTH GIPPSLAND HIGHWAY,6847.84883721,5205.98837209,167372.627907,-38.2865090581,145.811098523,5791.89534884,754.558139535,7687.6744186,7021.39534884,738.372093023,2015.0
SOUTH ROAD,7753.39130435,7729.52173913,169023.826087,-37.9272761304,145.029840609,8477.17391304,5583.95652174,12965.2173913,11665.2173913,756.956521739,2015.0
SOUTH VALLEY ROAD,5753.5,5754.5,166193.5,-38.185232,144.31609,8388.0,6110.0,5800.0,6150.0,185.0,2015.0
SOUTHBANK BOULEVARD,8629.57142857,9589.71428571,171253.142857,-37.8228542857,144.965270286,11207.1428571,8747.28571429,5385.71428571,4871.42857143,618.571428571,2015.0
SOUTHERN CROSS ROAD,8675.5,7676.5,169376.0,-38.312021,142.401021,5937.0,3289.0,1150.0,1250.0,170.0,2015.0
SOUTHERN LINK TOLLWAY,8133.95238095,7342.42857143,168455.285714,-37.830893,145.000403857,9331.28571429,1972.14285714,65809.5238095,59238.0952381,5704.28571429,2015.0
SOUTHERN LINK TOLLWAY TWN SOUTHERN LINK TOLLWAY ONRAMP & SOUTHERN LINK TOLLWAY,3640.0,641.0,160472.0,-37.830415,145.00565,900.0,1503.0,42000.0,38000.0,4200.0,2015.0
SOUTHERN ROAD,7367.16666667,6534.83333333,167431.833333,-37.7418963333,145.045511667,7216.33333333,5013.0,7733.33333333,6966.66666667,453.333333333,2015.0
SPECIMEN HILL ROAD,8877.0,8878.0,170446.5,-36.770151,144.250337,8192.0,5654.0,4700.0,5000.0,385.0,2015.0
SPENCER ROAD,8114.0,5615.0,166369.0,-38.28034,142.269208,5552.0,3279.5,302.5,322.5,52.5,2015.0
SPENCER STREET,7216.55555556,6217.55555556,167377.611111,-37.8136863333,144.950872556,5384.22222222,3071.33333333,13944.4444444,12822.2222222,786.666666667,2015.0
