OBJECTID,LOCATION_ID,MIDPNT_LAT,MIDPNT_LON,HMGNS_FLOW_ID,HMGNS_LNK_ID,HMGNS_LNK_DESC,FLOW,ALLVEHS_MMW,ALLVEH_CALC,ALLVEHS_AADT,TRUCKS_AADT,TRUCK_CALC,PER_TRUCKS,TWO_WAY_AADT,ALLVEH_AMPEAK,ALLVEH_PMPEAK,GROWTH_RATE,CI,YR,LABEL
12900,173893,-38.035979,145.371511,10813,5203, BEACONSFIELD-EMERALD ROAD btwn INGLIS ROAD & PRINCES HIGHWAY,NORTH BOUND,5100,E,4600,330,E,8%,"9,200",N/A,N/A,1.7%,+/-0.2%,2015,"4,600* (7% 330*) NORTH BOUND"
12901,173894,-37.964971,145.330139,10816,5207, BELGRAVE-HALLAM ROAD btwn WELLINGTON ROAD & ABECKETT ROAD,NORTH EAST BOUND,9200,E,8300,720,E,10%,"16,000",N/A,N/A,1.4%,+/-0.2%,2015,"8,300* (9% 720*) NORTH EAST BOUND"
12902,173895,-37.910709,145.382693,11741,5213, BELGRAVE-GEMBROOK ROAD btwn SELBY-AURA ROAD & GRANTULLA ROAD,WEST BOUND,7800,E,7000,550,E,9%,"14,000",N/A,N/A,1.5%,+/-0.2%,2015,"7,000* (8% 550*) WEST BOUND"
12903,173896,-37.895888,145.361107,11380,5221, MONBULK ROAD btwn MAIN STREET & KALLISTA-EMERALD ROAD,SOUTH BOUND,6000,E,5400,370,E,8%,"11,000",N/A,N/A,1.3%,+/-0.2%,2015,"5,400* (7% 370*) SOUTH BOUND"
12904,173897,-37.840534,145.441097,11176,5236, MONBULK-SEVILLE ROAD btwn OLD BAKER ROAD & MONBULK ROAD,NORTH EAST BOUND,450,E,400,40,E,13%,820,N/A,N/A,-0%,+/-0.6%,2015,400* (11% 40*) NORTH EAST BOUND
12905,173898,-37.87153,145.384715,11386,5243, OLINDA-MONBULK ROAD btwn THE GEORGIAN ROAD & MONBULK ROAD,NORTH WEST BOUND,1600,E,1400,80,E,7%,"2,800",N/A,N/A,1.5%,+/-0.2%,2015,"1,400* (6% 80*) NORTH WEST BOUND"
12906,173326,-37.036902,143.742286,9914,3579, PARK ROAD btwn NAPIER STREET & MARYBOROUGH-BENDIGO ROAD,SOUTH BOUND,2600,E,2700,150,E,7%,"5,100",N/A,N/A,1.6%,+/-0.7%,2015,"2,700* (5% 150*) SOUTH BOUND"
12907,173330,-36.984321,144.06115,9915,3597, HIGH STREET btwn BRIDGEWATER-MALDON ROAD & LOWTHER STREET,NORTH WEST BOUND,510,E,540,60,E,16%,"1,100",N/A,N/A,12.6%,+/-3%,2015,540* (13% 60*) NORTH WEST BOUND
12908,173334,-37.058444,144.046581,9917,3604, MALDON-NEWSTEAD ROAD btwn NEWSTEAD ROAD & ADAIR STREET,NORTH BOUND,610,E,650,90,E,18%,"1,300",N/A,N/A,1.2%,+/-0.3%,2015,650* (14% 90*) NORTH BOUND
12909,173338,-37.18856,144.092341,9920,3615, HEPBURN-NEWSTEAD ROAD btwn BRANDT STREET & MIDLAND HIGHWAY,NORTH BOUND,150,E,160,10,E,13%,320,N/A,N/A,-3.4%,+/-1.2%,2015,160* (11% 10*) NORTH BOUND
12910,173348,-37.761527,144.821991,9343,3626, FURLONG ROAD btwn WESTERN RING ROAD Offramp & CAMPERDOWN AVENUE,WEST BOUND,5100,E,4600,300,E,7%,"9,200",N/A,N/A,-0.5%,+/-0.1%,2015,"4,600* (6% 300*) WEST BOUND"
12911,173352,-36.743799,144.274471,9923,3632, ARNOLD STREET btwn HOLMES ROAD & BARNARD STREET,NORTH WEST BOUND,6100,E,6500,480,E,9%,"13,000",N/A,N/A,2.3%,+/-0.9%,2015,"6,500* (7% 480*) NORTH WEST BOUND"
12912,173356,-37.428631,143.895915,9925,3638, MELBOURNE ROAD btwn ALBERT STREET & AYRES STREET,NORTH WEST BOUND,420,E,450,80,E,23%,900,N/A,N/A,2.6%,+/-1%,2015,450* (18% 80*) NORTH WEST BOUND
12913,173360,-37.776689,145.118779,10285,3651, MANNINGHAM ROAD btwn HIGH STREET & WILLIAMSONS ROAD,NORTH WEST BOUND,15000,A,13000,890,E,7%,"27,000","1,100","1,200",-0.5%,+/-0.2%,2015,"13,000 (6% 890*) NORTH WEST BOUND"
12914,173366,-36.768579,144.315033,9743,3661, RESERVOIR ROAD btwn MCIVOR ROAD & CONDON STREET,NORTH BOUND,4500,E,4800,350,E,9%,"9,600",N/A,N/A,2.9%,+/-0.5%,2015,"4,800* (7% 350*) NORTH BOUND"
12915,173369,-36.853164,143.733358,9931,3670, ELGIN STREET btwn BRIDGEWATER-DUNOLLY ROAD & BROADWAY,NORTH EAST BOUND,280,E,290,40,E,18%,610,N/A,N/A,4.3%,+/-1.8%,2015,290* (15% 40*) NORTH EAST BOUND
12916,173563,-36.057341,146.465336,10988,4276, MAIN STREET btwn FORTUNE STREET & CHILTERN-RUTHERGLEN ROAD,NORTH WEST BOUND,360,E,380,30,E,12%,770,N/A,N/A,6.8%,+/-2.2%,2015,380* (9% 30*) NORTH WEST BOUND
12917,173566,-37.207239,145.042214,10057,4285, HIGH STREET btwn BROADFORD-KILMORE ROAD & SHORT STREET,WEST BOUND,2500,E,2600,280,E,13%,"5,300",N/A,N/A,1.5%,+/-0.4%,2015,"2,600* (10% 280*) WEST BOUND"
12918,173569,-37.779648,145.252898,10061,4295, WARRANWOOD ROAD btwn WONGA ROAD & PLYMOUTH ROAD,NORTH WEST BOUND,6600,E,6000,240,E,5%,"12,000",N/A,N/A,-0.5%,+/-0.1%,2015,"6,000* (4% 240*) NORTH WEST BOUND"
12919,173573,-37.794301,145.300091,9513,4300, HULL ROAD btwn DORSET ROAD & LINCOLN ROAD,WEST BOUND,1800,E,1600,100,E,7%,"3,200",N/A,N/A,-3.1%,+/-1%,2015,"1,600* (6% 100*) WEST BOUND"
12920,173577,-37.668446,145.223059,10996,4315, KANGAROO GROUND-ST ANDREWS ROAD btwn ALMA ROAD & WATTLE GLEN ROAD,NORTH BOUND,2100,E,1900,120,E,7%,"3,800",N/A,N/A,1.4%,+/-0.2%,2015,"1,900* (6% 120*) NORTH BOUND"
12921,173589,-37.853429,144.980494,9882,4321, UNION STREET btwn QUEENS ROAD & ST KILDA ROAD,WEST BOUND,440,E,390,20,E,7%,"9,100",N/A,N/A,-0.2%,+/-0.3%,2015,390* (6% 20*) WEST BOUND
12922,173593,-37.878646,144.757573,11000,4331, POINT COOK ROAD btwn CENTRAL AVENUE & DUNNINGS ROAD,NORTH BOUND,10000,E,9700,380,E,5%,"21,000",N/A,N/A,-2.5%,+/-1.2%,2015,"9,700* (4% 380*) NORTH BOUND"
12923,173597,-37.912428,144.641423,10438,4352, PRINCES HIGHWAY btwn WERRIBEE STREET & WERRIBEE MAIN ROAD,NORTH EAST BOUND,5100,E,4600,390,E,10%,"9,400",N/A,N/A,-1.7%,+/-1.5%,2015,"4,600* (8% 390*) NORTH EAST BOUND"
12924,173601,-37.928734,144.627951,11002,4357, PRINCES HIGHWAY btwn WERRIBEE MAIN ROAD & PRINCES FREEWAY WEST,NORTH EAST BOUND,7800,E,7000,580,E,9%,"14,000",N/A,N/A,1.5%,+/-0.2%,2015,"7,000* (8% 580*) NORTH EAST BOUND"
12925,173605,-37.815745,144.813007,10073,4369, BOUNDARY ROAD btwn WESTERN RING ROAD Offramp & FAIRBAIRN ROAD,WEST BOUND,12000,E,11000,3100,E,32%,"26,000",N/A,N/A,-0.5%,+/-0.5%,2015,"11,000* (28% 3,100*) WEST BOUND"
12926,173608,-37.829265,144.799594,10624,4371, DOHERTYS ROAD btwn FITZGERALDS ROAD & PRINCES HIGHWAY WEST Offramp,WEST BOUND,4500,E,4000,330,E,9%,"8,200",N/A,N/A,1.4%,+/-0.2%,2015,"4,000* (8% 330*) WEST BOUND"
12927,173612,-37.870864,144.769133,10631,4383, CENTRAL AVENUE btwn PRINCES HIGHWAY WEST Offramp & QUEEN STREET,WEST BOUND,8700,E,7800,200,E,3%,"15,000",N/A,N/A,0.5%,+/-0.5%,2015,"7,800* (3% 200*) WEST BOUND"
12928,173821,-36.19005,146.384729,10698,4695, FEDERATION WAY btwn MURRAY VALLEY HIGHWAY & WANGARATTA ROAD,NORTH BOUND,710,E,760,150,E,25%,"1,500",N/A,N/A,3%,+/-0.7%,2015,760* (20% 150*) NORTH BOUND
12929,173825,-37.888909,144.627485,10152,4702, BALLAN ROAD btwn BOLTON ROAD & GREENS ROAD,NORTH BOUND,5500,A,4900,260,E,6%,"9,900",280,480,1.9%,+/-0.4%,2015,"4,900 (5% 260*) NORTH BOUND"
12930,173828,-37.740864,144.901165,11082,4721, KEILOR ROAD btwn HOFFMANS ROAD & BULLA ROAD,WEST BOUND,7100,A,6400,410,E,7%,"14,000",440,450,-2%,+/-0.9%,2015,"6,400 (6% 410*) WEST BOUND"
12931,173832,-37.555622,143.968329,10157,4723, OLD WESTERN HIGHWAY btwn WESTERN FREEWAY & WESTERN FREEWAY,NORTH BOUND,420,E,440,50,E,16%,860,N/A,N/A,1.3%,+/-0.5%,2015,440* (13% 50*) NORTH BOUND
12932,173835,-38.141927,145.885368,10705,4743, PRINCES WAY btwn PRINCES WAY & PRINCES FREEWAY EAST,WEST BOUND,7500,E,7900,400,E,6%,"17,000",N/A,N/A,1.5%,+/-0.5%,2015,"7,900* (5% 400*) WEST BOUND"
12933,173838,-37.742466,144.918837,11090,4755, WOODLAND STREET btwn BULLA ROAD & PASCOE AVENUE,WEST BOUND,3700,E,3300,210,E,7%,"6,600",N/A,N/A,-0.6%,+/-0.1%,2015,"3,300* (6% 210*) WEST BOUND"
12934,173841,-37.820977,144.926711,10165,4764, LORIMER STREET btwn SALMON STREET & INGLES STREET,WEST BOUND,9400,E,8400,990,E,14%,"15,000",N/A,N/A,6.2%,+/-2%,2015,"8,400* (12% 990*) WEST BOUND"
12935,173845,-37.788323,144.922132,10711,4779, EPSOM ROAD btwn ASCOT VALE ROAD & SMITHFIELD ROAD,NORTH WEST BOUND,9400,E,8400,540,E,7%,"17,000",N/A,N/A,-0.5%,+/-0.1%,2015,"8,400* (6% 540*) NORTH WEST BOUND"
12936,173848,-37.691206,145.029003,11097,4784, SETTLEMENT ROAD btwn DALTON ROAD & WOOD STREET,NORTH BOUND,5700,E,5200,420,E,9%,"10,000",N/A,N/A,-0.4%,+/-0.5%,2015,"5,200* (8% 420*) NORTH BOUND"
12937,173851,-37.662943,145.031822,10532,4787, DALTON ROAD btwn CHILDS ROAD & CURTIN AVENUE,NORTH BOUND,13000,E,11000,570,E,6%,"22,000",N/A,N/A,1.5%,+/-0.2%,2015,"11,000* (5% 570*) NORTH BOUND"
12938,173855,-37.833504,144.912891,10719,4804, TODD ROAD btwn WEST GATE FREEWAY & WEST GATE FREEWAY Offramp,NORTH WEST BOUND,10000,E,9000,1400,E,18%,"19,000",N/A,N/A,-0.5%,+/-0.1%,2015,"9,000* (16% 1,400*) NORTH WEST BOUND"
12939,173857,-38.502245,146.668948,10181,4816, BULGA PARK ROAD btwn CALROSSIE-WON WRON ROAD & TARRA VALLEY ROAD,NORTH BOUND,210,E,220,30,E,17%,440,N/A,N/A,2.6%,+/-0.5%,2015,220* (14% 30*) NORTH BOUND
12940,173860,-38.401124,146.16176,10185,4821, BOOLARRA SOUTH-MIRBOO NORTH ROAD btwn RIDGWAY STREET & BAROMI ROAD,WEST BOUND,110,E,110,10,E,13%,230,N/A,N/A,2.7%,+/-2%,2015,110* (10% 10*) WEST BOUND
12941,173899,-37.802715,145.314971,11746,5259, MT DANDENONG ROAD btwn LIVERPOOL ROAD & DURHAM ROAD,WEST BOUND,8400,E,7500,480,E,7%,"15,000",N/A,N/A,1.4%,+/-0.3%,2015,"7,500* (6% 480*) WEST BOUND"
12942,173900,-37.81156,145.242678,10826,5250, MT DANDENONG ROAD btwn RINGWOOD BYPASS & DUBLIN ROAD,WEST BOUND,12000,E,10000,700,E,7%,"24,000",N/A,N/A,-0.4%,+/-0.1%,2015,"10,000* (6% 700*) WEST BOUND"
12943,173901,-37.838068,145.279079,11753,5270, MOUNTAIN HIGHWAY btwn BAYSWATER ROAD & DORSET ROAD,WEST BOUND,13000,E,12000,1000,E,10%,"24,000",N/A,N/A,0.2%,+/-1.5%,2015,"12,000* (8% 1,000*) WEST BOUND"
12944,173902,-37.806497,145.288518,11756,5281, DORSET ROAD btwn MT DANDENONG ROAD & EASTFIELD ROAD,NORTH BOUND,12000,A,11000,720,E,7%,"25,000",640,"1,200",-0.9%,+/-1.6%,2015,"11,000 (6% 720*) NORTH BOUND"
12945,173903,-37.653122,145.311992,11759,5297, ELTHAM ROAD btwn ELTHAM-YARRA GLEN ROAD & SYMOND STREET,WEST BOUND,1500,E,1300,140,E,12%,"2,500",N/A,N/A,1.7%,+/-0.3%,2015,"1,300* (11% 140*) WEST BOUND"
12946,173904,-37.726521,145.124592,11193,5289, MAIN ROAD btwn PARA ROAD & BOLTON STREET,WEST BOUND,13000,E,11000,640,E,6%,"23,000",N/A,N/A,-0.1%,+/-0.1%,2015,"11,000* (6% 640*) WEST BOUND"
12947,173905,-37.4897,145.176224,11398,5308, YEA ROAD btwn GANGELHOFF ROAD & MACMEIKAN STREET,EAST BOUND,1600,E,1500,170,E,13%,"3,000",N/A,N/A,1.4%,+/-0.2%,2015,"1,500* (11% 170*) EAST BOUND"
12948,173906,-37.848096,145.246083,10840,5312, STUD ROAD btwn MOUNTAIN HIGHWAY & BORONIA ROAD,NORTH BOUND,8500,E,7700,490,E,7%,"16,000",N/A,N/A,-0.1%,+/-0.1%,2015,"7,700* (6% 490*) NORTH BOUND"
12949,175849,-37.727254,144.858629,14840,1773, CALDER FREEWAY E Bd btwn WESTERN RING ROAD Offramp &,WEST BOUND,27000,E,24000,810,E,4%,"48,000",N/A,N/A,2.8%,+/-0.6%,2015,"24,000* (3% 810*) WEST BOUND"
12950,175850,-37.834451,144.984894,13871,1784, DOMAIN ROAD btwn PARK STREET & PUNT ROAD,WEST BOUND,2800,E,2500,,E,,"5,300",N/A,N/A,-4.5%,+/-2.2%,2015,"2,500* (N/A) WEST BOUND"
12951,175851,-37.846488,144.945897,15466,1787, BEACONSFIELD PARADE btwn KERFERD ROAD & VICTORIA AVENUE,NORTH WEST BOUND,16000,A,15000,1200,E,9%,"30,000","2,200",930,-0.6%,+/-0.1%,2015,"15,000 (8% 1,200*) NORTH WEST BOUND"
12952,175852,-37.852355,144.968399,14852,1797, CANTERBURY ROAD btwn MILLS STREET & FITZROY STREET,SOUTH EAST BOUND,8200,A,7300,290,E,5%,"17,000",440,590,-0%,+/-1.9%,2015,"7,300 (4% 290*) SOUTH EAST BOUND"
12953,175853,-37.846765,144.958057,13878,1802, MILLS STREET BTWN DANKS STREET & CANTERBURY ROAD,NORTH EAST BOUND,6300,E,5700,720,E,15%,"11,000",N/A,N/A,-0.5%,+/-0.1%,2015,"5,700* (13% 720*) NORTH EAST BOUND"
12954,175854,-37.803875,145.17802,14859,2141, SPRINGVALE RD BTWN RAMPS AT EASTERN FWY,NORTH BOUND,17000,E,15000,780,E,6%,"29,000",N/A,N/A,-0.6%,+/-1%,2015,"15,000* (5% 780*) NORTH BOUND"
12955,175859,-37.794717,144.751767,15495,1869, DEER PARK BYPASS BTWN RAMPS AT ROBINSONS ROAD,WEST BOUND,29000,E,26000,3200,E,14%,"51,000",N/A,N/A,8.2%,+/-2.6%,2015,"26,000* (12% 3,200*) WEST BOUND"
12956,175861,-37.128533,144.387423,15152,1986, MALMSBURY BYPASS BTWN PYRENEES HIGHWAY AND MALMSBURY EAST ROAD,SOUTH EAST BOUND,5700,E,6100,740,E,15%,"12,000",N/A,N/A,4%,+/-0.8%,2015,"6,100* (12% 740*) SOUTH EAST BOUND"
12957,175944,-37.881551,144.621374,15613,2464, BALLAN ROAD btwn MANOR LAKES BOULEVARD & BOLTON ROAD,SOUTH EAST BOUND,10000,A,9100,1800,E,24%,"18,000",900,630,2.4%,+/-0.4%,2015,"9,100 (21% 1,800*) SOUTH EAST BOUND"
12958,175945,-37.876344,144.606392,16071,2468, MANOR LAKES BOULEVARD btwn GEMBROOK STREET & BACCHUS MARSH-WERRIBEE ROAD,EAST BOUND,4000,E,3600,,E,,"7,200",N/A,N/A,3.1%,+/-0.6%,2015,"3,600* (N/A) EAST BOUND"
12959,175946,-37.817813,144.966202,15242,2474, FLINDERS STREET btwn ELIZABETH STREET & ST KILDA ROAD,EAST BOUND,11000,A,10000,1300,E,15%,"20,000",630,670,-1.4%,+/-0.9%,2015,"10,000 (13% 1,300*) EAST BOUND"
12960,175947,-37.815233,144.963614,15868,2477, ELIZABETH STREET btwn COLLINS STREET & BOURKE STREET,SOUTH BOUND,5000,E,4500,580,E,15%,"9,000",N/A,N/A,-1.6%,+/-0.3%,2015,"4,500* (13% 580*) SOUTH BOUND"
12961,175948,-37.771251,144.782415,16077,2480, BALLARAT ROAD btwn STATION ROAD & CAIRNLEA DRIVE,WEST BOUND,25000,A,23000,1400,E,7%,"47,000","1,200","2,200",-1.1%,+/-1%,2015,"23,000 (6% 1,400*) WEST BOUND"
12962,175949,-37.941742,145.067681,16078,2490, BIGNELL ROAD btwn COCHRANES ROAD & CORR STREET,SOUTH BOUND,4500,E,4000,,E,,"8,000",N/A,N/A,-0.3%,+/-0.2%,2015,"4,000* (N/A) SOUTH BOUND"
12963,175950,-37.876058,144.715371,15631,2493, OLD GEELONG ROAD btwn HEATHS ROAD & DUNLOP ROAD,EAST BOUND,17000,A,15000,1000,E,8%,"31,000","1,000","1,100",0.6%,+/-0.5%,2015,"15,000 (7% 1,000*) EAST BOUND"
12964,175951,-38.229318,144.280111,15633,2498, ANGLESEA ROAD btwn MT DUNEED ROAD & GEELONG RING ROAD,SOUTH BOUND,5400,E,5700,390,E,8%,"11,000",N/A,N/A,1.2%,+/-0.3%,2015,"5,700* (7% 390*) SOUTH BOUND"
12965,175952,-36.736773,144.300779,15254,2502, NAPIER STREET btwn IRONBARK-WHITE HILLS ROAD & LONG GULLY-WHITE HILL ROAD,SOUTH WEST BOUND,6700,E,7100,780,E,14%,"15,000",N/A,N/A,2.1%,+/-0.5%,2015,"7,100* (11% 780*) SOUTH WEST BOUND"
12966,175953,-37.910486,141.77301,15873,2504, HENTY HIGHWAY btwn CONDAH-COLERAINE ROAD & MYAMYN-MACARTHUR ROAD,SOUTH BOUND,660,E,700,150,E,27%,"1,400",N/A,N/A,2.1%,+/-0.4%,2015,700* (22% 150*) SOUTH BOUND
12967,175954,-37.642365,141.680338,16089,2509, COLERAINE-MERINO ROAD btwn CONDAH-COLERAINE ROAD & HARVEYS ROAD,SOUTH WEST BOUND,430,E,450,50,E,15%,840,N/A,N/A,1.2%,+/-0.3%,2015,450* (12% 50*) SOUTH WEST BOUND
12968,176219,-37.092025,144.33083,15777,2280, PYRENEES HIGHWAY btwn RAMPS AT CALDER FREEWAY,NORTH EAST BOUND,4800,E,5100,870,E,21%,"10,000",N/A,N/A,1.7%,+/-0.2%,2015,"5,100* (17% 870*) NORTH EAST BOUND"
12969,176220,-37.193718,144.419896,15000,2284, MALMSBURY-ELPHINSTONE ROAD btwn CALDER FREEWAY & KYNETON-METCALFE ROAD,EAST BOUND,1900,E,2000,250,E,15%,"4,000",N/A,N/A,1.8%,+/-0.3%,2015,"2,000* (12% 250*) EAST BOUND"
12970,176221,-37.659283,145.383872,15783,2288, HEALESVILLE-YARRA GLEN ROAD btwn MELBA HIGHWAY & YARRA GLEN BYPASS,EAST BOUND,2400,E,2200,360,E,19%,"4,800",N/A,N/A,6.8%,+/-1.8%,2015,"2,200* (17% 360*) EAST BOUND"
12971,176222,-36.694321,146.838959,15004,2292, MOUNT BUFFALO ROAD NE BD btwn MOUNT BUFFALO ROAD & GREAT ALPINE ROAD,SOUTH WEST BOUND,360,E,380,20,E,8%,750,N/A,N/A,1.5%,+/-1.9%,2015,380* (7% 20*) SOUTH WEST BOUND
12972,176223,-37.770092,144.901527,15005,2297, RALEIGH ROAD btwn CLYDE STREET & MARIBYRNONG ROAD,EAST BOUND,17000,E,15000,450,E,3%,"31,000",N/A,N/A,-0.5%,+/-1%,2015,"15,000* (3% 450*) EAST BOUND"
12973,176224,-37.709579,145.676738,16017,2302, DONNA BUANG ROAD btwn DONNA BUANG ROAD & end of DONNA BUANG ROAD,NORTH EAST BOUND,1900,E,2000,250,E,15%,"4,000",N/A,N/A,1.8%,+/-0.3%,2015,"2,000* (12% 250*) NORTH EAST BOUND"
12974,176225,-37.829641,144.987926,15559,2307, PUNT ROAD btwn SOUTHERN LINK TOLLWAY Onramp & ALEXANDRA AVENUE,SOUTH BOUND,28000,A,25000,540,E,2%,"50,000","1,600","1,800",-0.2%,+/-0.2%,2015,"25,000 (2% 540*) SOUTH BOUND"
12975,176226,-36.310255,146.375432,16019,2318, HUME FREEWAY btwn HUME FREEWAY Offramp & HUME FREEWAY Offramp,WEST BOUND,2300,E,2400,290,E,14%,"4,800",N/A,N/A,0.9%,+/-2%,2015,"2,400* (12% 290*) WEST BOUND"
12976,176227,-37.803469,144.75186,16023,2324, ROBINSONS ROAD btwn BOUNDARY ROAD & DEER PARK BYPASS,SOUTH BOUND,6400,E,5700,730,E,15%,"11,000",N/A,N/A,-0.5%,+/-0.1%,2015,"5,700* (13% 730*) SOUTH BOUND"
12977,176228,-37.719334,144.715443,16024,2328, TAYLORS ROAD btwn GOURLAY ROAD & PLUMPTON ROAD,WEST BOUND,3700,E,3300,,E,,"6,600",N/A,N/A,3%,+/-0.2%,2015,"3,300* (N/A) WEST BOUND"
12978,176229,-37.795755,144.613869,15566,2334, BOUNDARY ROAD btwn FAULKNERS ROAD & MOUNT COTTRELL ROAD,EAST BOUND,11000,E,10000,720,E,8%,"20,000",N/A,N/A,4.5%,+/-1%,2015,"10,000* (7% 720*) EAST BOUND"
12979,176230,-37.747071,144.686452,15800,2338, GREIGS ROAD btwn TROUPS ROAD & HOPKINS ROAD,WEST BOUND,940,E,850,60,E,8%,"1,600",N/A,N/A,2.3%,+/-0.3%,2015,850* (7% 60*) WEST BOUND
12980,176231,-37.745854,144.621963,16029,2342, GREIGS ROAD btwn MOUNT COTTRELL ROAD and FAULKNERS STREET,EAST BOUND,1000,E,980,70,E,8%,"2,100",N/A,N/A,2.1%,+/-0.3%,2015,980* (7% 70*) EAST BOUND
12981,175639,-37.784735,145.063069,14272,1719, BURKE ROAD btwn EASTERN FREEWAY Offramp & EASTERN FREEWAY Onramp,NORTH BOUND,15000,E,13000,410,E,3%,"28,000",N/A,N/A,0.1%,+/-0.2%,2015,"13,000* (3% 410*) NORTH BOUND"
12982,175640,-38.071237,145.188077,14827,1728, THOMPSON ROAD btwn EASTLINK RAMP & DANDENONG VALLEY HIGHWAY,EAST BOUND,12000,A,11000,850,E,9%,"24,000",860,"1,000",2.8%,+/-2%,2015,"11,000 (7% 850*) EAST BOUND"
12983,175641,-38.010942,145.179585,15452,1732, GREENS ROAD btwn EASTLINK & HAMMOND ROAD,EAST BOUND,9200,E,8300,1400,E,20%,"17,000",N/A,N/A,-2%,+/-0.6%,2015,"8,300* (17% 1,400*) EAST BOUND"
12984,175642,-37.991544,145.195619,13861,1737, CHELTENHAM ROAD btwn EASTLINK & BENNET STREET,EAST BOUND,16000,E,15000,820,E,6%,"29,000",N/A,N/A,-2.9%,+/-1.1%,2015,"15,000* (5% 820*) EAST BOUND"
12985,175643,-37.926858,145.223418,15456,1746, WELLINGTON ROAD btwn EASTLINK & STUD ROAD,EAST BOUND,25000,E,23000,1000,E,5%,"44,000",N/A,N/A,1.5%,+/-2%,2015,"23,000* (4% 1,000*) EAST BOUND"
12986,175644,-37.899143,145.224013,14832,1750, FERNTREE GULLY ROAD btwn EASTLINK & STUD ROAD,WEST BOUND,22000,E,20000,1600,E,10%,"40,000",N/A,N/A,-1.4%,+/-0.4%,2015,"20,000* (8% 1,600*) WEST BOUND"
12987,175645,-37.876911,145.212685,14833,1753, HIGH STREET ROAD btwn EASTLINK & EASTLINK,WEST BOUND,14000,E,12000,810,E,7%,"23,000",N/A,N/A,-0.5%,+/-0.1%,2015,"12,000* (6% 810*) WEST BOUND"
12988,175646,-37.832385,145.222786,15081,1760, CANTERBURY ROAD btwn HEATHERDALE ROAD & EASTLINK,EAST BOUND,18000,E,16000,1000,E,7%,"32,000",N/A,N/A,0.7%,+/-0.3%,2015,"16,000* (6% 1,000*) EAST BOUND"
12989,175647,-37.861421,145.211784,14837,1766, BURWOOD HIGHWAY btwn EASTLINK & EASTLINK,WEST BOUND,20000,E,18000,1000,E,6%,"35,000",N/A,N/A,-0.1%,+/-0.3%,2015,"18,000* (5% 1,000*) WEST BOUND"
12990,175648,-37.833478,144.977386,15092,1783, DOMAIN ROAD btwn ST KILDA ROAD & PARK STREET,EAST BOUND,8000,E,7200,,E,,"14,000",N/A,N/A,-1.3%,+/-0.3%,2015,"7,200* (N/A) EAST BOUND"
12991,175649,-37.848385,144.949844,14845,1788, BEACONSFIELD PARADE btwn VICTORIA AVENUE & BEACH STREET,SOUTH EAST BOUND,17000,A,15000,670,E,5%,"30,000",970,"1,600",-0.5%,+/-0.1%,2015,"15,000 (4% 670*) SOUTH EAST BOUND"
12992,175650,-37.840342,144.95694,13875,1792, BRIDPORT STREET BTWN FERRARS STREET & MONTAGUE STREET,SOUTH WEST BOUND,4500,E,4000,,E,,"8,000",N/A,N/A,-0.3%,+/-0.2%,2015,"4,000* (N/A) SOUTH WEST BOUND"
12993,175651,-37.843113,144.959755,15469,1796, CANTERBURY ROAD btwn ALBERT ROAD & MILLS STREET,NORTH WEST BOUND,11000,A,10000,410,E,5%,"20,000","1,100",580,-0.6%,+/-0.7%,2015,"10,000 (4% 410*) NORTH WEST BOUND"
12994,175652,-37.861675,144.974161,13881,1803, FITZROY STREET btwn ACLAND STREET & PARK STREET,SOUTH WEST BOUND,5700,E,5100,330,E,7%,"10,000",N/A,N/A,-1.9%,+/-0.5%,2015,"5,100* (6% 330*) SOUTH WEST BOUND"
12995,175653,-37.817335,145.214746,15477,1812, WHITEHORSE ROAD btwn WANTIRNA ROAD & EASTLINK,WEST BOUND,20000,A,18000,1100,E,7%,"36,000","1,800","1,300",-2.2%,+/-0.6%,2015,"18,000 (6% 1,100*) WEST BOUND"
12996,175956,-37.013644,147.654408,15645,2523, BENAMBRA ROAD btwn OMEO HIGHWAY & FOSTER STREET,NORTH EAST BOUND,140,E,150,20,E,23%,290,N/A,N/A,-0.8%,+/-2.2%,2015,150* (18% 20*) NORTH EAST BOUND
12997,175957,-37.090368,145.099151,15266,2529, TALLAROOK-PYALONG ROAD btwn LEAHYS ROAD & MAIN ROAD,NORTH EAST BOUND,3300,E,3500,250,E,9%,"7,000",N/A,N/A,0.4%,+/-0.4%,2015,"3,500* (7% 250*) NORTH EAST BOUND"
12998,175958,-38.090872,145.155555,15268,2533, EASTLINK BTWN RUTHERFORD RAOD & MORNINGTON PENINSULA LINK,NORTH BOUND,26000,E,23000,1900,E,9%,"47,000",N/A,N/A,10.1%,+/-1.9%,2015,"23,000* (8% 1,900*) NORTH BOUND"
12999,175960,-38.080139,144.336067,15512,1904, ANAKIE ROAD btwn GEELONG RING ROAD & COX ROAD,NORTH WEST BOUND,4300,E,4500,350,E,10%,"9,000",N/A,N/A,1.1%,+/-0.3%,2015,"4,500* (8% 350*) NORTH WEST BOUND"
13000,175961,-38.105056,144.320086,15520,1909, BALLARAT ROAD btwn GEELONG RING ROAD & GEELONG RING ROAD,NORTH WEST BOUND,5200,E,5500,650,E,15%,"11,000",N/A,N/A,2%,+/-1.4%,2015,"5,500* (12% 650*) NORTH WEST BOUND"
